dependents:c2
,freshness_DIV,c2_DIV,d2_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 919,-0.2346(),0.4998(***),--,-186.6423(****),20.7154(**),3.2038(***),--,1.3306(****),0.1610(****),0.0857(****),-0.1704(****),-0.0150(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0747(****),False,True,0.0593918822039059,159558
Model 920,-0.4247(),0.2329(),--,-93.0981(***),9.9718(),2.5893(**),--,2.3543(****),0.3697(****),0.0639(****),-0.1106(****),-0.0123(****),0.0046(),0.0004(****),0.0001(****),-0.0001(***),0.0002(***),0.0763(****),True,True,0.0466210956846691,159558
Model 921,2.7381(****),0.9212(****),--,-214.0544(****),41.5139(****),--,-1.0133(),0.5851(*),0.3208(****),0.1185(****),-0.1507(****),-0.0054(*),0.0008(),0.0005(****),0.0001(****),-0.0002(****),0.0007(****),0.0820(****),False,False,0.09072786731152316,159558
Model 922,1.8233(****),0.3968(**),--,-106.7994(****),22.5714(****),--,-2.8846(),1.9431(****),0.4701(****),0.0815(****),-0.0967(****),-0.0050(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0854(****),True,False,0.07678822174258138,159558
Model 923,-0.0945(),0.5738(***),--,-119.9955(****),8.5447(),--,-4.0082(),1.5542(****),0.1660(****),0.0851(****),-0.1700(****),-0.0150(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0745(****),False,True,0.05934321920063945,159558
Model 924,-0.3005(),0.2984(*),--,-40.9192(*),-0.1445(),--,-2.3994(),2.5528(****),0.3714(****),0.0636(****),-0.1105(****),-0.0123(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0763(****),True,True,0.046583138611728026,159558
Model 925,2.8880(****),1.0394(****),--,-70.3827(****),--,-1.3616(),3.0677(),0.5705(*),0.3318(****),0.1189(****),-0.1502(****),-0.0053(*),0.0007(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0871(****),False,False,0.09037404672600291,159558
Model 926,1.8830(****),0.4511(**),--,-31.2909(***),--,-0.2640(),-0.7214(),1.9295(****),0.4758(****),0.0816(****),-0.0964(****),-0.0048(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0885(****),True,False,0.07667588415625648,159558
Model 927,-0.1512(),0.5828(****),--,-101.3656(****),--,1.4725(*),-3.6829(),1.4744(****),0.1656(****),0.0850(****),-0.1702(****),-0.0151(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0764(****),False,True,0.05935174390012421,159558
Model 928,-0.3682(),0.2820(),--,-51.8729(****),--,1.7261(*),-2.6681(),2.4600(****),0.3715(****),0.0636(****),-0.1104(****),-0.0123(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0772(****),True,True,0.04661692767380354,159558
Model 929,2.9986(****),1.0307(****),--,--,-10.1235(****),-3.6064(****),2.4126(),0.4738(*),0.3357(****),0.1181(****),-0.1494(****),-0.0052(*),0.0007(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0848(****),False,False,0.09013559785902103,159558
Model 930,1.9208(****),0.4296(**),--,--,-2.8674(),-1.2646(),-1.2221(),1.8574(****),0.4756(****),0.0814(****),-0.0962(****),-0.0048(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0868(****),True,False,0.07662090213113615,159558
Model 931,-0.0246(),0.6180(****),--,--,-21.0792(****),-1.3443(*),-2.5516(),1.4605(****),0.1705(****),0.0843(****),-0.1696(****),-0.0151(****),0.0022(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0761(****),False,True,0.05912026019735028,159558
Model 932,-0.3118(),0.2941(*),--,--,-10.4002(****),0.3217(),-2.0615(),2.4545(****),0.3724(****),0.0633(****),-0.1104(****),-0.0123(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0769(****),True,True,0.04655620721628362,159558
Model 933,2.8142(****),--,-1.5108(****),-335.9989(****),73.6130(****),5.6326(****),-3.1287(),--,0.2907(****),0.1199(****),-0.1513(****),-0.0067(**),0.0007(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0799(****),False,False,0.09160814391426364,159558
Model 934,1.9286(****),--,-1.0000(****),-200.3621(****),48.2278(****),5.3357(****),-2.5781(),--,0.4526(****),0.0833(****),-0.0964(****),-0.0057(*),0.0028(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0824(****),True,False,0.07692374281130487,159558
Model 935,0.1494(),--,-1.0358(****),-232.3807(****),39.0102(****),5.5199(****),-5.4958(*),--,0.1465(****),0.0878(****),-0.1702(****),-0.0153(****),0.0024(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0725(****),False,True,0.05962879283074052,159558
Model 936,-0.0751(),--,-0.6481(****),-132.6790(****),25.9219(***),5.3332(****),-1.7883(),--,0.3609(****),0.0660(****),-0.1100(****),-0.0124(****),0.0047(),0.0004(****),0.0001(****),-0.0001(***),0.0002(***),0.0734(****),True,True,0.04624857019323747,159558
Model 937,2.7683(****),--,-1.5211(****),-320.4260(****),67.7433(****),4.6825(****),--,0.6108(*),0.2934(****),0.1193(****),-0.1515(****),-0.0067(**),0.0006(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0807(****),False,False,0.09163338163675738,159558
Model 938,1.8107(****),--,-1.0340(****),-173.4317(****),37.3332(****),3.3485(***),--,1.8590(****),0.4580(****),0.0816(****),-0.0971(****),-0.0055(*),0.0028(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0845(****),True,False,0.07723797420075074,159558
Model 939,-0.0193(),--,-1.0465(****),-201.4043(****),27.1576(****),3.5804(****),--,1.4433(****),0.1508(****),0.0866(****),-0.1704(****),-0.0156(****),0.0022(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0741(****),False,True,0.05980059211671218,159558
Model 940,-0.2838(),--,-0.6780(****),-102.3401(***),13.3658(*),2.9758(**),--,2.4266(****),0.3664(****),0.0642(****),-0.1104(****),-0.0125(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0759(****),True,True,0.04679868175496993,159558
Model 941,2.9944(****),--,-1.5238(****),-221.2256(****),47.5011(****),--,-0.0291(),0.8742(***),0.3012(****),0.1189(****),-0.1509(****),-0.0067(**),0.0006(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0810(****),False,False,0.0914861226993785,159558
Model 942,1.9907(****),--,-1.0181(****),-105.6772(****),24.0976(****),--,-2.0957(),2.1140(****),0.4612(****),0.0813(****),-0.0968(****),-0.0055(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0847(****),True,False,0.07716896430793985,159558
Model 943,0.1482(),--,-1.0427(****),-126.6619(****),13.2039(*),--,-3.3762(),1.6960(****),0.1564(****),0.0859(****),-0.1700(****),-0.0157(****),0.0022(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0740(****),False,True,0.05972671458951706,159558
Model 944,-0.1371(),--,-0.6615(****),-41.6579(*),1.4312(),--,-1.8324(),2.6528(****),0.3683(****),0.0638(****),-0.1102(****),-0.0125(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0761(****),True,True,0.04674191254827431,159558
Model 945,3.1958(****),--,-1.4837(****),-56.1340(****),--,-1.5927(*),4.7861(*),0.8872(***),0.3151(****),0.1193(****),-0.1500(****),-0.0065(**),0.0006(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0870(****),False,False,0.09102079674380625,159558
Model 946,2.0598(****),--,-1.0124(****),-25.7992(**),--,-0.0967(),0.2642(),2.1009(****),0.4677(****),0.0814(****),-0.0963(****),-0.0053(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0882(****),True,False,0.07703932586868312,159558
Model 947,0.0990(),--,-1.0126(****),-91.6729(****),--,1.2650(),-2.6084(),1.6256(****),0.1568(****),0.0857(****),-0.1701(****),-0.0157(****),0.0022(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0764(****),False,True,0.05970644557077698,159558
Model 948,-0.2103(),--,-0.6615(****),-48.0308(****),--,1.8036(*),-1.9877(),2.5520(****),0.3686(****),0.0638(****),-0.1102(****),-0.0125(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0772(****),True,True,0.04677842114481667,159558
Model 949,3.2836(****),--,-1.5185(****),--,-5.8152(**),-3.5303(****),3.5083(),0.7664(**),0.3172(****),0.1185(****),-0.1494(****),-0.0064(**),0.0005(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0840(****),False,False,0.09083224669495393,159558
Model 950,2.0854(****),--,-1.0212(****),--,-1.1544(),-0.9848(),-0.5023(),2.0118(****),0.4669(****),0.0812(****),-0.0962(****),-0.0054(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0861(****),True,False,0.07699698499143126,159558
Model 951,0.2255(),--,-1.0258(****),--,-18.0826(****),-1.3386(*),-1.8565(),1.6003(****),0.1613(****),0.0850(****),-0.1695(****),-0.0157(****),0.0022(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0757(****),False,True,0.059475116746593004,159558
Model 952,-0.1557(),--,-0.6615(****),--,-9.1153(****),0.4826(),-1.5469(),2.5378(****),0.3693(****),0.0635(****),-0.1101(****),-0.0125(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0767(****),True,True,0.046715798995156654,159558
Model 953,2.7036(****),--,--,-332.4983(****),69.2192(****),5.2514(****),-3.8160(),0.5527(*),0.3179(****),0.1190(****),-0.1498(****),-0.0052(*),0.0009(),0.0005(****),0.0001(****),-0.0002(****),0.0007(****),0.0819(****),False,False,0.09067910057495732,159558
Model 954,1.7408(****),--,--,-184.8267(****),40.4238(****),3.6138(***),-4.5798(*),1.8375(****),0.4693(****),0.0818(****),-0.0963(****),-0.0049(*),0.0029(),0.0004(****),0.0001(****),-0.0000(),0.0002(***),0.0852(****),True,False,0.0768275357473246,159558
Model 955,-0.1706(),--,--,-218.2921(****),31.0870(****),4.4361(****),-6.6245(**),1.4712(****),0.1618(****),0.0853(****),-0.1698(****),-0.0149(****),0.0024(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0743(****),False,True,0.059382042275272884,159558
Model 956,-0.3856(),--,--,-110.4243(****),15.6243(*),3.2376(***),-4.0196(),2.4361(****),0.3701(****),0.0637(****),-0.1103(****),-0.0123(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0761(****),True,True,0.04662662076477042,159558
Model 957,--,1.3940(****),-1.6973(****),-338.4500(****),71.8991(****),5.6282(****),-3.7516(),--,0.2986(****),0.1213(****),-0.1529(****),-0.0062(**),0.0004(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0785(****),False,False,0.09162066550287862,159558
Model 958,--,0.7960(****),-1.1078(****),-206.6922(****),48.2066(****),5.4947(****),-2.8584(),--,0.4593(****),0.0841(****),-0.0970(****),-0.0052(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(***),0.0815(****),True,False,0.07685368131277592,159558
Model 959,--,0.8920(****),-1.1698(****),-215.1412(****),33.5914(****),4.7734(****),-5.6802(**),--,0.1451(****),0.0885(****),-0.1712(****),-0.0156(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0721(****),False,True,0.05983029585670396,159558
Model 960,--,0.5613(***),-0.7471(****),-121.6237(****),22.1802(**),4.7887(****),-2.1033(),--,0.3604(****),0.0664(****),-0.1104(****),-0.0125(****),0.0046(),0.0004(****),0.0001(****),-0.0001(***),0.0002(***),0.0733(****),True,True,0.04633018732619032,159558
Model 961,--,1.3492(****),-1.6998(****),-322.3977(****),66.0340(****),4.7343(****),--,0.4726(*),0.3004(****),0.1208(****),-0.1530(****),-0.0062(**),0.0003(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0793(****),False,False,0.09162550918040246,159558
Model 962,--,0.6696(****),-1.1217(****),-180.7930(****),37.8512(****),3.5883(***),--,1.8125(****),0.4645(****),0.0824(****),-0.0975(****),-0.0051(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0837(****),True,False,0.07714737498450064,159558
Model 963,--,0.7863(****),-1.1665(****),-185.7669(****),22.5381(***),2.9712(**),--,1.2886(****),0.1489(****),0.0873(****),-0.1713(****),-0.0159(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0737(****),False,True,0.05995580720988536,159558
Model 964,--,0.4212(**),-0.7569(****),-92.0366(***),10.1833(),2.5117(**),--,2.3445(****),0.3655(****),0.0646(****),-0.1107(****),-0.0126(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0759(****),True,True,0.04683958442830538,159558
Model 965,--,1.4600(****),-1.7170(****),-222.4816(****),45.6836(****),--,-0.5022(),0.7353(**),0.3092(****),0.1205(****),-0.1525(****),-0.0062(**),0.0003(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0795(****),False,False,0.09147509400103704,159558
Model 966,--,0.7637(****),-1.1178(****),-108.2490(****),23.4706(****),--,-2.1331(),2.0749(****),0.4684(****),0.0822(****),-0.0972(****),-0.0050(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0839(****),True,False,0.07706728982613353,159558
Model 967,--,0.8620(****),-1.1714(****),-124.1526(****),11.3486(*),--,-3.8693(),1.5086(****),0.1538(****),0.0867(****),-0.1710(****),-0.0159(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0735(****),False,True,0.059914734919489954,159558
Model 968,--,0.4877(**),-0.7503(****),-41.4378(*),0.3691(),--,-2.3070(),2.5456(****),0.3674(****),0.0642(****),-0.1106(****),-0.0126(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0759(****),True,True,0.04680306528068445,159558
Model 969,--,1.5928(****),-1.6956(****),-65.5341(****),--,-1.3387(),3.9955(*),0.7196(**),0.3226(****),0.1210(****),-0.1519(****),-0.0059(*),0.0002(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0852(****),False,False,0.09104117011779589,159558
Model 970,--,0.8206(****),-1.1214(****),-32.0816(***),--,0.1128(),0.0888(),2.0422(****),0.4749(****),0.0824(****),-0.0968(****),-0.0048(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0873(****),True,False,0.07694495667470669,159558
Model 971,--,0.8720(****),-1.1479(****),-94.0792(****),--,1.0853(),-3.2232(),1.4421(****),0.1541(****),0.0866(****),-0.1711(****),-0.0160(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0755(****),False,True,0.059899907355405735,159558
Model 972,--,0.4704(**),-0.7496(****),-50.1730(****),--,1.6391(*),-2.5352(),2.4526(****),0.3675(****),0.0643(****),-0.1106(****),-0.0126(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0768(****),True,True,0.04683376082254487,159558
Model 973,--,1.5878(****),-1.7282(****),--,-8.1585(***),-3.4996(****),2.9968(),0.6118(*),0.3262(****),0.1203(****),-0.1511(****),-0.0057(*),0.0001(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0824(****),False,False,0.0908082630311019,159558
Model 974,--,0.7975(****),-1.1257(****),--,-2.4980(),-0.9272(),-0.5253(),1.9612(****),0.4747(****),0.0821(****),-0.0967(****),-0.0048(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0853(****),True,False,0.07688446976508478,159558
Model 975,--,0.9103(****),-1.1616(****),--,-19.2172(****),-1.5388(*),-2.2761(),1.4300(****),0.1588(****),0.0859(****),-0.1705(****),-0.0159(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0750(****),False,True,0.059682563199203065,159558
Model 976,--,0.4834(**),-0.7493(****),--,-9.9938(****),0.2863(),-1.9547(),2.4488(****),0.3684(****),0.0640(****),-0.1105(****),-0.0126(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0765(****),True,True,0.046775113225825615,159558
Model 977,--,0.9517(****),--,-344.5223(****),70.4147(****),5.6679(****),-4.2380(),0.4855(*),0.3293(****),0.1205(****),-0.1506(****),-0.0043(),0.0006(),0.0005(****),0.0001(****),-0.0002(****),0.0007(****),0.0809(****),False,False,0.0904748966474177,159558
Model 978,--,0.4001(**),--,-197.0899(****),42.6131(****),4.0472(****),-4.6008(*),1.8324(****),0.4771(****),0.0826(****),-0.0964(****),-0.0044(),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(***),0.0847(****),True,False,0.07668078351455565,159558
Model 979,--,0.4958(***),--,-206.7564(****),27.6834(****),3.9958(****),-6.6722(**),1.3607(****),0.1610(****),0.0857(****),-0.1702(****),-0.0150(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0742(****),False,True,0.05944454300349933,159558
Model 980,--,0.2287(),--,-102.8627(***),13.4469(*),2.8927(**),-4.1599(),2.3776(****),0.3696(****),0.0639(****),-0.1104(****),-0.0124(****),0.0047(),0.0004(****),0.0001(****),-0.0001(***),0.0002(***),0.0762(****),True,True,0.04663167390596823,159558
Model 981,--,--,-1.5033(****),-367.4234(****),79.9074(****),6.3543(****),-3.6373(),0.7646(**),0.3107(****),0.1211(****),-0.1507(****),-0.0055(*),0.0004(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0798(****),False,False,0.09119353420787557,159558
Model 982,--,--,-1.0092(****),-209.1067(****),47.0289(****),4.6456(****),-4.1060(),1.9805(****),0.4687(****),0.0825(****),-0.0964(****),-0.0049(*),0.0027(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0839(****),True,False,0.07705394482669015,159558
Model 983,--,--,-1.0419(****),-222.1332(****),34.0835(****),4.4019(****),-6.3268(**),1.4853(****),0.1512(****),0.0866(****),-0.1703(****),-0.0156(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0735(****),False,True,0.05985078118995535,159558
Model 984,--,--,-0.6811(****),-112.2646(****),16.7735(*),3.2975(***),-3.8407(),2.4537(****),0.3664(****),0.0642(****),-0.1102(****),-0.0125(****),0.0047(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0758(****),True,True,0.04681216299272939,159558
Model 985,2.5686(****),1.2758(****),-1.6963(****),-308.2962(****),64.8886(****),4.5357(****),-3.6677(),--,0.2846(****),0.1198(****),-0.1533(****),-0.0073(**),0.0006(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0793(****),False,False,0.09201106793568159,159558
Model 986,1.8143(****),0.7264(****),-1.1192(****),-186.4355(****),43.3713(****),4.7053(****),-3.1087(),--,0.4502(****),0.0833(****),-0.0974(****),-0.0059(*),0.0028(),0.0004(****),0.0001(****),-0.0000(),0.0002(***),0.0820(****),True,False,0.0770580267244978,159558
Model 987,0.0077(),0.8917(****),-1.1699(****),-215.0747(****),33.5774(****),4.7704(****),-5.6797(**),--,0.1451(****),0.0885(****),-0.1712(****),-0.0156(****),0.0023(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0721(****),False,True,0.059830299269128306,159558
Model 988,-0.1442(),0.5655(***),-0.7444(****),-122.8228(****),22.4478(**),4.8473(****),-2.0879(),--,0.3606(****),0.0664(****),-0.1104(****),-0.0125(****),0.0046(),0.0004(****),0.0001(****),-0.0001(***),0.0002(***),0.0732(****),True,True,0.046331453234029096,159558
Model 989,2.5477(****),1.2396(****),-1.6986(****),-293.3833(****),59.4790(****),3.7372(****),--,0.3777(),0.2861(****),0.1193(****),-0.1534(****),-0.0073(**),0.0005(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0800(****),False,False,0.09200869196655359,159558
Model 990,1.7199(****),0.6064(****),-1.1322(****),-161.2956(****),33.2357(****),2.8595(**),--,1.7559(****),0.4556(****),0.0816(****),-0.0978(****),-0.0057(*),0.0028(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0841(****),True,False,0.07733078338886212,159558
Model 991,-0.1268(),0.7903(****),-1.1648(****),-186.7744(****),22.7309(***),3.0140(**),--,1.2967(****),0.1491(****),0.0873(****),-0.1713(****),-0.0159(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0737(****),False,True,0.05995673759558107,159558
Model 992,-0.3313(),0.4299(**),-0.7506(****),-94.7481(***),10.7664(),2.6363(**),--,2.3612(****),0.3660(****),0.0645(****),-0.1107(****),-0.0126(****),0.0046(),0.0004(****),0.0001(****),-0.0001(****),0.0002(***),0.0757(****),True,True,0.04684624799533965,159558
Model 993,2.7166(****),1.3214(****),-1.7119(****),-214.4077(****),43.6520(****),--,-1.0813(),0.5851(*),0.2922(****),0.1190(****),-0.1530(****),-0.0073(**),0.0005(),0.0005(****),0.0001(****),-0.0002(****),0.0008(****),0.0801(****),False,False,0.09191792187817316,159558
Model 994,1.8677(****),0.6804(****),-1.1297(****),-104.1279(****),22.2509(****),--,-2.7852(),1.9765(****),0.4583(****),0.0814(****),-0.0976(****),-0.0057(*),0.0028(),0.0004(****),0.0001(****),-0.0000(),0.0002(****),0.0842(****),True,False,0.0772872151967623,159558
Model 995,0.0059(),0.8618(****),-1.1714(****),-124.1487(****),11.3488(*),--,-3.8701(),1.5081(****),0.1538(****),0.0867(****),-0.1710(****),-0.0159(****),0.0021(),0.0005(****),0.0001(****),-0.0003(****),0.0007(****),0.0735(****),False,True,0.05991473696347871,159558
