dependents:d2
,freshness_DIV,c2_DIV,d2_DIV,subject_DIV,variety,balance,disparsity,impact_diversity,teamsize,age_mean,age_std,pnum_mean,pnum_std,cn_mean,cn_std,rank_mean,rank_std,num_of_refs,journal fixed,Year fixed,R2,# of Smaples
Model 118,--,--,--,-0.5755(****),--,--,--,-0.0303(****),-0.0004(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(**),True,False,0.007814689271156583,159558
Model 119,--,--,--,-0.0414(),--,--,--,-0.0265(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.004090822541427119,159558
Model 120,--,--,--,-0.5957(****),--,--,--,-0.0271(****),-0.0002(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(),True,True,0.006028945898179039,159558
Model 121,--,--,--,--,-0.0027(),-0.1577(****),--,--,-0.0008(**),0.0001(),-0.0002(***),-0.0001(***),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,False,0.016255101874373956,160738
Model 122,--,--,--,--,-0.1773(****),-0.1860(****),--,--,-0.0004(),0.0000(),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,False,0.022909872286632216,160738
Model 123,--,--,--,--,0.0284(*),-0.1550(****),--,--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.013731616906798139,160738
Model 124,--,--,--,--,-0.1623(****),-0.1826(****),--,--,-0.0001(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),0.0000(),True,True,0.02002809964307073,160738
Model 125,--,--,--,--,-0.1344(****),--,0.0493(****),--,-0.0005(**),0.0001(*),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,False,0.002671993430866104,159558
Model 126,--,--,--,--,-0.2431(****),--,-0.0103(),--,-0.0002(),0.0000(),-0.0001(),-0.0000(),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(*),0.0000(****),True,False,0.004858327148267283,159558
Model 127,--,--,--,--,-0.1263(****),--,0.0735(****),--,-0.0003(),0.0001(***),-0.0001(*),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0000(),False,True,0.001888161945873268,159558
Model 128,--,--,--,--,-0.2449(****),--,0.0113(),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),0.0000(****),True,True,0.003661397384001952,159558
Model 129,--,--,--,--,-0.0572(****),--,--,-0.0509(****),-0.0009(****),0.0001(**),-0.0002(***),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0000(****),False,False,0.013038724568622984,160738
Model 130,--,--,--,--,-0.2117(****),--,--,-0.0543(****),-0.0005(*),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(),True,False,0.0165579162950511,160738
Model 131,--,--,--,--,-0.0342(**),--,--,-0.0483(****),-0.0005(),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0000(****),False,True,0.009912570115289898,160738
Model 132,--,--,--,--,-0.2126(****),--,--,-0.0498(****),-0.0002(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(*),0.0000(),True,True,0.012722255359324919,160738
Model 133,--,--,--,--,--,-0.1095(****),0.1026(****),--,-0.0006(**),0.0001(),-0.0002(**),-0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.008484847429988118,159558
Model 134,--,--,--,--,--,-0.1364(****),0.0072(),--,-0.0004(),0.0000(),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.011888192044007151,159558
Model 135,--,--,--,--,--,-0.1095(****),0.1342(****),--,-0.0003(),0.0001(***),-0.0001(*),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.007849461483414255,159558
Model 136,--,--,--,--,--,-0.1367(****),0.0325(**),--,-0.0002(),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,True,0.010773851993812866,159558
Model 137,--,--,--,--,--,-0.1248(****),--,-0.0351(****),-0.0009(***),0.0001(**),-0.0002(***),-0.0001(***),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0000(****),False,False,0.01982602426060609,160738
Model 138,--,--,--,--,--,-0.1650(****),--,-0.0389(****),-0.0006(*),0.0001(),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(**),-0.0001(****),True,False,0.025814479150330416,160738
Model 139,--,--,--,--,--,-0.1224(****),--,-0.0319(****),-0.0004(),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0000(****),False,True,0.016628913986228122,160738
Model 140,--,--,--,--,--,-0.1654(****),--,-0.0342(****),-0.0002(),0.0001(***),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(*),-0.0001(****),True,True,0.02217059627113871,160738
Model 141,--,--,--,--,--,--,0.0551(****),-0.0310(****),-0.0007(***),0.0001(**),-0.0002(**),-0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.005556588770039506,159558
Model 142,--,--,--,--,--,--,-0.0179(),-0.0357(****),-0.0004(*),0.0001(*),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(*),-0.0001(****),True,False,0.00686127167933126,159558
Model 143,--,--,--,--,--,--,0.0797(****),-0.0293(****),-0.0004(),0.0001(****),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.00442911683147873,159558
Model 144,--,--,--,--,--,--,-0.0037(),-0.0331(****),-0.0002(),0.0001(**),-0.0001(),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(**),-0.0000(*),-0.0001(****),True,True,0.004980713662763647,159558
Model 145,-0.0941(****),-0.0533(****),-0.0084(****),--,--,--,--,--,0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(),0.0000(),False,False,0.05071510676565549,160738
Model 146,-0.0935(****),-0.0484(****),-0.0136(****),--,--,--,--,--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(**),True,False,0.0477326721486282,160738
Model 147,-0.0997(****),-0.0518(****),-0.0070(****),--,--,--,--,--,-0.0001(),0.0001(*),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(***),False,True,0.046804812698195475,160738
Model 148,-0.0982(****),-0.0467(****),-0.0125(****),--,--,--,--,--,-0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.04371443073681314,160738
Model 149,-0.0672(****),-0.0450(****),--,0.1115(**),--,--,--,--,0.0002(),0.0001(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(),0.0000(),False,False,0.034290522370480137,159558
Model 150,-0.0672(****),-0.0406(****),--,-0.3435(****),--,--,--,--,0.0003(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(****),True,False,0.0320148479615896,159558
Model 151,-0.0732(****),-0.0439(****),--,0.0996(**),--,--,--,--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(*),-0.0000(**),False,True,0.032912420663178676,159558
Model 152,-0.0728(****),-0.0394(****),--,-0.3623(****),--,--,--,--,-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.030473482806232632,159558
Model 153,-0.0945(****),-0.0559(****),--,--,0.0204(),--,--,--,0.0003(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.04996160833574259,160738
Model 154,-0.0934(****),-0.0501(****),--,--,-0.1217(****),--,--,--,0.0004(),0.0001(*),-0.0000(),0.0000(**),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0001(****),True,False,0.04640829464269358,160738
Model 155,-0.1005(****),-0.0538(****),--,--,0.0076(),--,--,--,-0.0000(),0.0001(*),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(**),False,True,0.04626764896167379,160738
Model 156,-0.0992(****),-0.0480(****),--,--,-0.1416(****),--,--,--,0.0001(),0.0000(),-0.0001(),0.0000(),0.0000(),0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(*),True,True,0.04285311886750576,160738
Model 157,-0.0887(****),-0.0511(****),--,--,--,-0.0948(****),--,--,0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(****),False,False,0.05433231354551038,160738
Model 158,-0.0857(****),-0.0459(****),--,--,--,-0.1338(****),--,--,0.0003(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.05350523159254417,160738
Model 159,-0.0943(****),-0.0496(****),--,--,--,-0.0892(****),--,--,-0.0000(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(),False,True,0.05018528850261772,160738
Model 160,-0.0904(****),-0.0442(****),--,--,--,-0.1287(****),--,--,0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.04926079125264038,160738
Model 161,-0.0682(****),-0.0461(****),--,--,--,--,0.1238(****),--,0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(*),0.0000(),False,False,0.03511971547016246,159558
Model 162,-0.0683(****),-0.0427(****),--,--,--,--,0.0539(****),--,0.0002(),0.0001(*),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.031784474187261935,159558
Model 163,-0.0739(****),-0.0449(****),--,--,--,--,0.1243(****),--,-0.0001(),0.0001(*),-0.0001(),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(****),False,True,0.03374584184014395,159558
Model 164,-0.0739(****),-0.0415(****),--,--,--,--,0.0547(****),--,-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.030200397475590335,159558
Model 165,-0.0909(****),-0.0520(****),--,--,--,--,--,-0.0235(****),0.0002(),0.0002(****),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),0.0000(**),False,False,0.05166819394688571,160738
Model 166,-0.0896(****),-0.0474(****),--,--,--,--,--,-0.0327(****),0.0003(),0.0001(**),-0.0000(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),-0.0000(),True,False,0.04887980973538686,160738
Model 167,-0.0967(****),-0.0509(****),--,--,--,--,--,-0.0196(****),-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(***),-0.0000(**),-0.0000(*),False,True,0.047435483553391666,160738
Model 168,-0.0951(****),-0.0464(****),--,--,--,--,--,-0.0289(****),-0.0000(),0.0001(),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.04445564433528637,160738
Model 169,-0.0784(****),--,-0.0120(****),-0.2255(****),--,--,--,--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(****),False,False,0.017820222963976784,159558
Model 170,-0.0754(****),--,-0.0161(****),-0.7238(****),--,--,--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),-0.0000(),True,False,0.020692703420843395,159558
Model 171,-0.0817(****),--,-0.0110(****),-0.1988(****),--,--,--,--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.017239371214265553,159558
Model 172,-0.0782(****),--,-0.0153(****),-0.7148(****),--,--,--,--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(**),True,True,0.0198070793247489,159558
Model 173,-0.1113(****),--,-0.0170(****),--,-0.1141(****),--,--,--,-0.0002(),0.0001(***),-0.0002(***),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(***),False,False,0.030644542681341203,160738
Model 174,-0.1052(****),--,-0.0219(****),--,-0.2689(****),--,--,--,0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(),0.0000(),True,False,0.0336996038910643,160738
Model 175,-0.1139(****),--,-0.0155(****),--,-0.1053(****),--,--,--,-0.0003(),0.0001(***),-0.0002(**),-0.0000(*),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.02821309531943883,160738
Model 176,-0.1076(****),--,-0.0205(****),--,-0.2707(****),--,--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.03110898477970292,160738
Model 177,-0.1033(****),--,-0.0164(****),--,--,-0.1265(****),--,--,-0.0003(),0.0001(***),-0.0002(***),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.03813031585675686,160738
Model 178,-0.0961(****),--,-0.0206(****),--,--,-0.1627(****),--,--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,False,0.04272098552288539,160738
Model 179,-0.1047(****),--,-0.0152(****),--,--,-0.1198(****),--,--,-0.0002(),0.0002(****),-0.0002(**),-0.0000(*),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.034999277551534536,160738
Model 180,-0.0967(****),--,-0.0198(****),--,--,-0.1573(****),--,--,-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.039450218640189605,160738
Model 181,-0.0793(****),--,-0.0125(****),--,--,--,0.0375(***),--,-0.0002(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0001(****),False,False,0.017681565743227656,159558
Model 182,-0.0766(****),--,-0.0168(****),--,--,--,-0.0333(**),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.019027474418442547,159558
Model 183,-0.0823(****),--,-0.0116(****),--,--,--,0.0562(****),--,-0.0002(),0.0001(***),-0.0001(**),-0.0000(),-0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(*),-0.0001(****),False,True,0.01724917078547361,159558
Model 184,-0.0795(****),--,-0.0161(****),--,--,--,-0.0177(),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.018130434289519326,159558
Model 185,-0.1049(****),--,-0.0162(****),--,--,--,--,-0.0395(****),-0.0004(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.035177245470226715,160738
Model 186,-0.1000(****),--,-0.0210(****),--,--,--,--,-0.0468(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.037516351168057516,160738
Model 187,-0.1065(****),--,-0.0153(****),--,--,--,--,-0.0349(****),-0.0003(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.03161773285280256,160738
Model 188,-0.1018(****),--,-0.0203(****),--,--,--,--,-0.0420(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.03352959643107556,160738
Model 189,-0.0789(****),--,--,-0.1664(),-0.0389(),--,--,--,0.0000(),0.0001(***),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(**),False,False,0.015746389447947373,159558
Model 190,-0.0769(****),--,--,-0.6322(****),-0.0489(),--,--,--,0.0002(),0.0001(*),-0.0001(),0.0000(*),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.017288131349886937,159558
Model 191,-0.0831(****),--,--,-0.0328(),-0.0699(*),--,--,--,-0.0001(),0.0001(**),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.01552893710809855,159558
Model 192,-0.0810(****),--,--,-0.4741(****),-0.0924(**),--,--,--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.016786886804527668,159558
Model 193,-0.0749(****),--,--,0.4858(****),--,-0.1105(****),--,--,-0.0000(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.020538394480208555,159558
Model 194,-0.0723(****),--,--,0.0424(),--,-0.1215(****),--,--,0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.02271478722743836,159558
Model 195,-0.0779(****),--,--,0.4885(****),--,-0.1062(****),--,--,-0.0001(),0.0001(**),-0.0001(*),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.01992043808452648,159558
Model 196,-0.0752(****),--,--,0.0256(),--,-0.1172(****),--,--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.02180187102031894,159558
Model 197,-0.0798(****),--,--,-0.4007(****),--,--,0.0690(****),--,-0.0001(),0.0001(***),-0.0001(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0000(****),False,False,0.015970175192905445,159558
Model 198,-0.0773(****),--,--,-0.8194(****),--,--,0.0173(),--,0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(),0.0000(),True,False,0.017283445075097825,159558
Model 199,-0.0837(****),--,--,-0.3894(****),--,--,0.0851(****),--,-0.0002(),0.0001(**),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0001(****),False,True,0.015845706864084153,159558
Model 200,-0.0814(****),--,--,-0.8243(****),--,--,0.0314(**),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(),True,True,0.016767561876747994,159558
Model 201,-0.0762(****),--,--,-0.0518(),--,--,--,-0.0231(****),-0.0001(),0.0001(****),-0.0001(*),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.017656160895274775,159558
Model 202,-0.0743(****),--,--,-0.5190(****),--,--,--,-0.0249(****),0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(**),True,False,0.01925266731379882,159558
Model 203,-0.0800(****),--,--,-0.0694(),--,--,--,-0.0190(****),-0.0002(),0.0001(***),-0.0001(*),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.016769184857153285,159558
Model 204,-0.0783(****),--,--,-0.5627(****),--,--,--,-0.0205(****),-0.0001(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0000(****),True,True,0.01804537048662669,159558
Model 205,-0.1051(****),--,--,--,0.0199(),-0.1331(****),--,--,-0.0000(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.03506635644758538,160738
Model 206,-0.0979(****),--,--,--,-0.1344(****),-0.1590(****),--,--,0.0002(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(*),True,False,0.038918137099326455,160738
Model 207,-0.1075(****),--,--,--,0.0224(),-0.1257(****),--,--,-0.0001(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.03236230833862663,160738
Model 208,-0.1005(****),--,--,--,-0.1421(****),-0.1516(****),--,--,0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(**),-0.0000(**),True,True,0.036024734781916035,160738
Model 209,-0.0794(****),--,--,--,-0.1164(****),--,0.0774(****),--,-0.0000(),0.0001(***),-0.0001(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(*),-0.0000(),False,False,0.01601176837279228,159558
Model 210,-0.0769(****),--,--,--,-0.2152(****),--,0.0292(*),--,0.0002(),0.0001(*),-0.0001(),0.0000(*),0.0000(),-0.0000(*),0.0000(),0.0000(*),-0.0000(),0.0000(*),True,False,0.01710455155013657,159558
Model 211,-0.0837(****),--,--,--,-0.1198(****),--,0.0953(****),--,-0.0001(),0.0001(**),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(**),-0.0000(****),False,True,0.015953286662482302,159558
Model 212,-0.0814(****),--,--,--,-0.2268(****),--,0.0459(***),--,-0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),0.0000(),True,True,0.01675535805130668,159558
Model 213,-0.1062(****),--,--,--,-0.0323(**),--,--,-0.0406(****),-0.0002(),0.0002(****),-0.0002(**),0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(***),-0.0001(****),False,False,0.03222111847742737,160738
Model 214,-0.1016(****),--,--,--,-0.1680(****),--,--,-0.0441(****),0.0002(),0.0001(***),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0000(),True,False,0.033847709646317115,160738
Model 215,-0.1092(****),--,--,--,-0.0395(**),--,--,-0.0351(****),-0.0002(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,True,0.029018311927936358,160738
Model 216,-0.1055(****),--,--,--,-0.1919(****),--,--,-0.0378(****),-0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(**),-0.0000(*),True,True,0.03041327548062389,160738
Model 217,-0.0762(****),--,--,--,--,-0.0983(****),0.1258(****),--,-0.0001(),0.0001(***),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(*),0.0000(****),-0.0000(**),-0.0001(****),False,False,0.020715379802513367,159558
Model 218,-0.0728(****),--,--,--,--,-0.1228(****),0.0436(***),--,0.0000(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.022801386511642874,159558
Model 219,-0.0791(****),--,--,--,--,-0.0952(****),0.1422(****),--,-0.0001(),0.0001(***),-0.0001(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(***),-0.0001(****),False,True,0.020300979594666813,159558
Model 220,-0.0757(****),--,--,--,--,-0.1202(****),0.0576(****),--,-0.0001(),0.0001(*),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(*),-0.0001(****),True,True,0.021957145741048123,159558
Model 221,-0.1013(****),--,--,--,--,-0.1062(****),--,-0.0270(****),-0.0001(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,False,0.03714826033999896,160738
Model 222,-0.0951(****),--,--,--,--,-0.1425(****),--,-0.0310(****),0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(*),-0.0000(*),-0.0001(****),True,False,0.040810816780920245,160738
Model 223,-0.1038(****),--,--,--,--,-0.1036(****),--,-0.0223(****),-0.0001(),0.0002(****),-0.0002(**),-0.0000(),0.0000(),0.0000(),0.0000(),0.0000(****),-0.0000(****),-0.0001(****),False,True,0.03375392703529956,160738
Model 224,-0.0975(****),--,--,--,--,-0.1412(****),--,-0.0259(****),-0.0000(),0.0001(**),-0.0001(),0.0000(),0.0000(),-0.0000(),0.0000(),0.0000(),-0.0000(**),-0.0001(****),True,True,0.03706072725541709,160738
